URL,Lastmod,Changefreq,Priority
https://block-blast-multiplayer-mayhem.heytcm.com/,2025-03-21,daily,1.0
https://block-blast-multiplayer-mayhem.heytcm.com/index-landing,2025-03-21,weekly,0.9
https://block-blast-multiplayer-mayhem.heytcm.com/privacy,2025-03-21,weekly,0.9
https://block-blast-multiplayer-mayhem.heytcm.com/terms,2025-03-21,weekly,0.9
